,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16
1177,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1178,7.0,3.0,1.0,4.0,1.0,1.0,7.0,3.0,6.0,10.0,4.0,6.0,6.0,7.0,7.0,7.0
1179,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0
1180,4.0,7.0,3.0,2.0,4.0,3.0,6.0,5.0,4.0,6.0,2.0,7.0,5.0,5.0,5.0,5.0
1181,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
1182,1.0,1.0,0.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0
1183,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1184,1.0,2.0,5.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
1185,4.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0
1186,3.0,1.0,3.0,3.0,4.0,2.0,3.0,1.0,2.0,8.0,3.0,3.0,4.0,4.0,4.0,4.0
1187,7.0,3.0,5.0,3.0,7.0,3.0,8.0,6.0,2.0,9.0,6.0,4.0,6.0,6.0,6.0,6.0
1188,15.0,8.0,16.0,17.0,17.0,10.0,20.0,21.0,12.0,15.0,15.0,15.0,16.0,16.0,17.0,17.0
1189,2.0,2.0,2.0,1.0,1.0,2.0,4.0,3.0,4.0,7.0,3.0,6.0,6.0,6.0,6.0,7.0
1190,3.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0
1191,1.0,3.0,1.0,1.0,5.0,0.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
1192,9.0,5.0,7.0,10.0,19.0,10.0,19.0,12.0,7.0,7.0,8.0,13.0,12.0,12.0,12.0,12.0
1193,3.0,2.0,5.0,3.0,7.0,4.0,2.0,7.0,10.0,8.0,4.0,10.0,9.0,9.0,10.0,10.0
1194,1.0,2.0,1.0,5.0,4.0,2.0,0.0,6.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0
1195,2.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0
1196,1.0,5.0,10.0,7.0,2.0,1.0,8.0,3.0,6.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0
1197,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0
1198,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1199,2.0,2.0,2.0,2.0,1.0,1.0,0.0,6.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0
1200,12.0,13.0,10.0,13.0,6.0,15.0,17.0,14.0,10.0,9.0,8.0,2.0,7.0,7.0,6.0,6.0
1201,1.0,2.0,1.0,3.0,2.0,3.0,1.0,0.0,3.0,8.0,0.0,1.0,3.0,3.0,3.0,3.0
1202,23.0,10.0,19.0,18.0,22.0,14.0,23.0,23.0,17.0,23.0,20.0,13.0,19.0,19.0,19.0,19.0
1203,7.0,6.0,7.0,8.0,5.0,6.0,3.0,5.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0
1204,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1205,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1206,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1207,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
1208,4.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1209,1.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0
1210,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1211,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1212,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0
1213,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1214,4.0,7.0,5.0,7.0,7.0,10.0,10.0,13.0,14.0,9.0,14.0,10.0,14.0,15.0,15.0,16.0
1215,3.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0
1216,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1217,4.0,2.0,6.0,0.0,3.0,1.0,1.0,3.0,7.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0
1218,5.0,2.0,4.0,3.0,5.0,1.0,4.0,0.0,3.0,0.0,5.0,2.0,2.0,2.0,1.0,1.0
1219,6.0,10.0,4.0,6.0,10.0,9.0,8.0,5.0,15.0,8.0,6.0,3.0,7.0,7.0,7.0,7.0
1220,1.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0
1221,1.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
1222,2.0,6.0,3.0,2.0,4.0,1.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,-0.0,-0.0,1.0
1223,5.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,6.0,2.0,2.0,3.0,3.0,4.0,4.0
1224,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
1225,1.0,3.0,2.0,0.0,1.0,1.0,5.0,3.0,3.0,7.0,0.0,3.0,4.0,4.0,4.0,4.0
1226,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1227,5.0,3.0,4.0,4.0,2.0,1.0,4.0,8.0,5.0,9.0,4.0,1.0,5.0,5.0,5.0,5.0
1228,18.0,25.0,18.0,27.0,23.0,26.0,27.0,19.0,29.0,20.0,34.0,20.0,26.0,27.0,27.0,28.0
1229,4.0,2.0,0.0,2.0,4.0,2.0,3.0,2.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0
1230,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1231,2.0,4.0,0.0,4.0,7.0,1.0,4.0,7.0,0.0,5.0,2.0,3.0,4.0,4.0,4.0,4.0
1232,2.0,4.0,6.0,5.0,1.0,3.0,8.0,8.0,3.0,11.0,10.0,9.0,10.0,11.0,11.0,12.0
1233,0.0,0.0,0.0,4.0,2.0,3.0,2.0,1.0,7.0,5.0,8.0,3.0,6.0,7.0,7.0,8.0
1234,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0
1235,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0
1236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,2.0,2.0,2.0,2.0
1237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1238,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1239,1.0,1.0,0.0,3.0,3.0,1.0,0.0,4.0,2.0,3.0,0.0,6.0,3.0,4.0,4.0,4.0
1240,79.0,63.0,0.0,76.0,130.0,110.0,184.0,43.0,36.0,44.0,29.0,33.0,49.0,46.0,42.0,39.0
1241,4.0,2.0,2.0,2.0,1.0,3.0,5.0,1.0,5.0,4.0,1.0,5.0,4.0,4.0,4.0,4.0
1242,4.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,6.0,2.0,2.0,2.0,2.0
1243,0.0,3.0,6.0,0.0,0.0,0.0,6.0,1.0,3.0,4.0,0.0,4.0,2.0,2.0,2.0,2.0
1244,2.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,4.0,4.0
1245,7.0,13.0,7.0,2.0,0.0,1.0,7.0,6.0,7.0,3.0,5.0,6.0,4.0,4.0,3.0,3.0
1246,1.0,2.0,3.0,2.0,2.0,0.0,4.0,0.0,4.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0
1247,9.0,10.0,0.0,9.0,0.0,8.0,10.0,9.0,0.0,6.0,16.0,18.0,12.0,13.0,13.0,14.0
1248,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0
1249,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1250,2.0,2.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1251,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0
1252,3.0,3.0,1.0,1.0,0.0,2.0,9.0,4.0,8.0,0.0,2.0,0.0,3.0,3.0,3.0,3.0
1253,8.0,7.0,7.0,7.0,4.0,2.0,7.0,9.0,10.0,7.0,4.0,10.0,8.0,8.0,8.0,8.0
1254,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1255,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
1256,4.0,4.0,1.0,1.0,0.0,2.0,4.0,6.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0
1257,5.0,7.0,2.0,3.0,2.0,2.0,5.0,2.0,3.0,4.0,1.0,5.0,3.0,2.0,2.0,2.0
1258,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,9.0,2.0,2.0,2.0,2.0
1259,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1260,4.0,2.0,3.0,0.0,0.0,0.0,6.0,2.0,5.0,1.0,5.0,3.0,3.0,4.0,4.0,4.0
1261,0.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
1262,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,6.0,2.0,6.0,10.0,3.0,3.0,3.0,3.0
1263,7.0,4.0,6.0,9.0,0.0,4.0,7.0,8.0,10.0,5.0,6.0,17.0,10.0,11.0,11.0,12.0
1264,5.0,0.0,1.0,0.0,2.0,4.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,2.0,2.0,2.0
1265,7.0,10.0,9.0,2.0,5.0,1.0,7.0,4.0,5.0,3.0,0.0,11.0,4.0,3.0,3.0,3.0
1266,1.0,3.0,2.0,2.0,1.0,0.0,1.0,3.0,2.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0
1267,2.0,3.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0
1268,2.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,3.0,1.0,1.0,1.0,1.0
1269,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0
1270,3.0,3.0,2.0,2.0,0.0,1.0,2.0,5.0,1.0,2.0,5.0,6.0,4.0,4.0,5.0,5.0
1271,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272,4.0,3.0,2.0,2.0,1.0,0.0,5.0,4.0,6.0,2.0,4.0,8.0,5.0,6.0,6.0,6.0
1273,3.0,9.0,3.0,0.0,0.0,2.0,8.0,3.0,11.0,0.0,2.0,12.0,6.0,7.0,7.0,7.0
1274,9.0,14.0,3.0,1.0,0.0,0.0,6.0,11.0,3.0,1.0,9.0,8.0,5.0,5.0,5.0,5.0
1275,3.0,4.0,1.0,0.0,0.0,0.0,2.0,3.0,4.0,0.0,2.0,10.0,2.0,2.0,2.0,2.0
1276,7.0,9.0,2.0,2.0,0.0,0.0,12.0,0.0,0.0,8.0,7.0,5.0,4.0,4.0,4.0,4.0
1277,6.0,12.0,4.0,9.0,0.0,1.0,15.0,6.0,17.0,15.0,11.0,22.0,17.0,18.0,19.0,20.0
1278,11.0,2.0,6.0,1.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,3.0,3.0,3.0,3.0
1279,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1280,11.0,16.0,12.0,8.0,0.0,2.0,7.0,12.0,11.0,7.0,0.0,0.0,2.0,1.0,-0.0,1.0
1281,6.0,9.0,2.0,7.0,1.0,0.0,1.0,5.0,1.0,2.0,0.0,14.0,4.0,4.0,4.0,4.0
1282,4.0,2.0,3.0,0.0,0.0,2.0,2.0,3.0,1.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0
1283,2.0,6.0,5.0,5.0,1.0,3.0,4.0,9.0,4.0,7.0,0.0,12.0,7.0,7.0,8.0,8.0
1284,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0
1285,3.0,7.0,0.0,0.0,0.0,0.0,5.0,4.0,8.0,0.0,3.0,6.0,3.0,3.0,3.0,3.0
1286,9.0,16.0,3.0,13.0,2.0,3.0,17.0,0.0,0.0,0.0,14.0,3.0,3.0,2.0,2.0,1.0
1287,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0
1288,5.0,5.0,3.0,3.0,0.0,0.0,1.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0
1289,0.0,6.0,0.0,1.0,7.0,0.0,6.0,6.0,4.0,5.0,0.0,5.0,3.0,3.0,3.0,3.0
1290,2.0,2.0,2.0,1.0,1.0,2.0,4.0,6.0,9.0,3.0,5.0,9.0,8.0,8.0,9.0,9.0
1291,4.0,5.0,3.0,3.0,1.0,0.0,8.0,0.0,8.0,3.0,4.0,7.0,5.0,5.0,5.0,6.0
1292,5.0,4.0,6.0,1.0,0.0,2.0,7.0,3.0,8.0,3.0,0.0,10.0,5.0,5.0,5.0,6.0
1293,6.0,8.0,3.0,0.0,0.0,1.0,15.0,3.0,12.0,8.0,0.0,21.0,11.0,12.0,13.0,13.0
1294,8.0,3.0,5.0,1.0,0.0,1.0,9.0,7.0,5.0,6.0,4.0,2.0,4.0,4.0,4.0,4.0
1295,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,6.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0
1296,9.0,5.0,7.0,1.0,0.0,0.0,7.0,4.0,1.0,1.0,2.0,1.0,0.0,-0.0,1.0,1.0
1297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,1.0,1.0
1298,2.0,7.0,2.0,1.0,0.0,3.0,7.0,3.0,7.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0
1299,11.0,0.0,7.0,7.0,5.0,1.0,9.0,9.0,1.0,9.0,4.0,2.0,4.0,4.0,4.0,3.0
1300,7.0,6.0,1.0,0.0,0.0,0.0,6.0,3.0,3.0,6.0,0.0,2.0,3.0,3.0,3.0,3.0
1301,1.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0
1302,5.0,7.0,3.0,5.0,0.0,4.0,13.0,1.0,17.0,2.0,3.0,12.0,8.0,9.0,9.0,10.0
1303,0.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0
1304,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0
1306,0.0,8.0,2.0,0.0,0.0,7.0,11.0,0.0,2.0,11.0,6.0,11.0,5.0,5.0,5.0,5.0
1307,3.0,6.0,2.0,0.0,0.0,3.0,3.0,4.0,6.0,0.0,4.0,4.0,3.0,3.0,4.0,4.0
1308,6.0,8.0,1.0,0.0,0.0,1.0,9.0,5.0,6.0,6.0,0.0,4.0,4.0,4.0,4.0,4.0
1309,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,2.0,3.0,5.0,2.0,2.0,2.0,2.0
1310,5.0,6.0,4.0,4.0,0.0,5.0,6.0,1.0,3.0,5.0,6.0,5.0,4.0,4.0,4.0,4.0
1311,8.0,6.0,1.0,2.0,0.0,1.0,6.0,1.0,5.0,0.0,4.0,12.0,5.0,5.0,5.0,5.0
1312,4.0,5.0,3.0,1.0,0.0,2.0,5.0,5.0,1.0,4.0,2.0,6.0,4.0,4.0,4.0,4.0
1313,0.0,4.0,2.0,4.0,0.0,0.0,1.0,2.0,3.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0
1314,4.0,1.0,6.0,3.0,0.0,2.0,2.0,5.0,5.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0
1315,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1316,3.0,2.0,5.0,0.0,0.0,6.0,12.0,4.0,10.0,0.0,1.0,6.0,5.0,6.0,6.0,6.0
1317,4.0,7.0,4.0,4.0,0.0,4.0,7.0,2.0,10.0,6.0,2.0,6.0,5.0,5.0,6.0,6.0
1318,1.0,3.0,3.0,3.0,0.0,4.0,0.0,3.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0
1319,4.0,5.0,0.0,1.0,1.0,0.0,1.0,5.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0
1320,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0
1321,5.0,5.0,2.0,0.0,0.0,1.0,3.0,2.0,3.0,5.0,2.0,6.0,3.0,4.0,4.0,4.0
1322,6.0,4.0,1.0,5.0,0.0,2.0,7.0,3.0,6.0,4.0,4.0,12.0,7.0,7.0,8.0,8.0
1323,5.0,9.0,4.0,3.0,1.0,0.0,11.0,6.0,8.0,5.0,5.0,13.0,8.0,9.0,9.0,9.0
1324,2.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,3.0,4.0,3.0,3.0,4.0,4.0
1325,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,2.0,7.0,2.0,2.0,2.0,2.0
1326,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1327,3.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0
1328,8.0,6.0,13.0,6.0,0.0,4.0,8.0,3.0,4.0,6.0,7.0,8.0,5.0,5.0,5.0,5.0
1329,5.0,5.0,5.0,6.0,0.0,5.0,4.0,5.0,9.0,0.0,5.0,10.0,6.0,6.0,6.0,7.0
1330,1.0,2.0,0.0,1.0,0.0,4.0,7.0,1.0,8.0,4.0,0.0,5.0,5.0,5.0,6.0,6.0
1331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1332,4.0,5.0,0.0,0.0,0.0,0.0,5.0,1.0,7.0,4.0,2.0,9.0,3.0,3.0,3.0,3.0
1333,3.0,9.0,1.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,4.0,8.0,3.0,3.0,3.0,3.0
1334,9.0,11.0,2.0,0.0,0.0,2.0,7.0,9.0,4.0,0.0,2.0,7.0,3.0,3.0,2.0,2.0
1335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1336,2.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,5.0,2.0,2.0,2.0,2.0
1337,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1338,4.0,3.0,4.0,0.0,4.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,-0.0,-0.0
1339,4.0,7.0,5.0,1.0,2.0,5.0,4.0,1.0,2.0,7.0,0.0,3.0,2.0,2.0,2.0,1.0
1340,2.0,7.0,4.0,8.0,0.0,6.0,10.0,0.0,3.0,9.0,3.0,15.0,8.0,9.0,9.0,10.0
1341,2.0,6.0,3.0,0.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0
1342,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1343,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0
1344,4.0,6.0,4.0,0.0,0.0,1.0,12.0,4.0,9.0,2.0,3.0,8.0,6.0,6.0,7.0,7.0
1345,1.0,4.0,2.0,0.0,0.0,3.0,4.0,4.0,3.0,0.0,2.0,7.0,4.0,4.0,4.0,5.0
1346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1347,3.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,4.0,1.0,1.0,1.0,1.0
1348,1.0,0.0,1.0,1.0,4.0,3.0,1.0,3.0,2.0,1.0,4.0,3.0,3.0,4.0,4.0,4.0
1349,4.0,3.0,5.0,0.0,0.0,5.0,6.0,0.0,14.0,0.0,4.0,10.0,4.0,4.0,4.0,4.0
1350,6.0,7.0,4.0,1.0,0.0,4.0,2.0,3.0,4.0,3.0,6.0,9.0,5.0,5.0,5.0,5.0
1351,3.0,2.0,1.0,0.0,3.0,1.0,6.0,2.0,4.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0
1352,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,2.0,2.0,2.0,2.0
1353,5.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,3.0,11.0,3.0,3.0,3.0,3.0
1354,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,3.0,5.0,1.0,1.0,1.0,1.0
1355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1356,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1357,2.0,2.0,0.0,4.0,0.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1358,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
1359,3.0,4.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,5.0,8.0,4.0,4.0,4.0,4.0
1360,3.0,2.0,1.0,3.0,0.0,1.0,4.0,4.0,1.0,2.0,2.0,7.0,4.0,4.0,4.0,4.0
1361,7.0,8.0,2.0,2.0,5.0,11.0,17.0,5.0,2.0,0.0,14.0,14.0,10.0,10.0,11.0,11.0
1362,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363,4.0,2.0,0.0,2.0,0.0,5.0,7.0,1.0,7.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0
1364,3.0,3.0,1.0,0.0,1.0,3.0,1.0,3.0,4.0,1.0,2.0,5.0,3.0,3.0,3.0,3.0
1365,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
1366,6.0,5.0,1.0,4.0,5.0,4.0,11.0,4.0,2.0,1.0,7.0,7.0,5.0,5.0,5.0,6.0
1367,6.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
1368,5.0,9.0,0.0,0.0,0.0,3.0,3.0,8.0,3.0,5.0,4.0,8.0,5.0,6.0,6.0,6.0
1369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1370,2.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0
1371,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0
1372,0.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0
1373,1.0,1.0,2.0,1.0,2.0,0.0,3.0,0.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
1374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1375,0.0,2.0,1.0,0.0,3.0,1.0,2.0,2.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0
1376,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1377,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,5.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0
1378,6.0,4.0,2.0,6.0,2.0,1.0,3.0,7.0,4.0,5.0,4.0,7.0,5.0,5.0,5.0,6.0
1379,2.0,2.0,2.0,3.0,1.0,5.0,2.0,3.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0
1380,1.0,4.0,2.0,0.0,0.0,1.0,2.0,2.0,3.0,2.0,4.0,0.0,2.0,2.0,2.0,2.0
1381,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,3.0,4.0,1.0,1.0,1.0,1.0
1382,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0
1383,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1384,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
